"Label" "CalYrBP" "LonDD" "LatDD" "Abies" "Abies_perc"
"LECA" 15000 25.27361 47.1125 0 0
"LECA" 15500 25.27361 47.1125 0 0
"LECA" 16000 25.27361 47.1125 0 0
"LECA" 16500 25.27361 47.1125 0 0
"LECA" 17000 25.27361 47.1125 0 0
"LECA" 17500 25.27361 47.1125 0 0
"LECA" 18000 25.27361 47.1125 0 0
"LECA" 18500 25.27361 47.1125 0 0
"LECA" 19000 25.27361 47.1125 0 0
"LECA" 19500 25.27361 47.1125 0 0
"LECA" 20000 25.27361 47.1125 0 0
"BURGA" 500 7.67 47.17 147 1.63674321503132
"BURGA" 1000 7.67 47.17 142 2.07163177474652
"BURGA" 1500 7.67 47.17 63 2.27662842171831
"BURGA" 2000 7.67 47.17 38 1.77798572932507
"BURGA" 2500 7.67 47.17 47 2.25014961101137
"BURGA" 3000 7.67 47.17 141 5.0994575045208
"BURGA" 3500 7.67 47.17 173 6.61188610739538
"BURGA" 4000 7.67 47.17 229 13.0095156937935
"BURGA" 4500 7.67 47.17 182 12.3494486853265
"BURGA" 5000 7.67 47.17 44 4.28954423592493
"BURGA" 5500 7.67 47.17 90 6.89259046524986
"BURGA" 6000 7.67 47.17 61 6.7966573816156
"BURGA" 6500 7.67 47.17 19 4.07725321888412
"BURGA" 7000 7.67 47.17 40 3.58663976686841
"BURGA" 7500 7.67 47.17 5 0.835073068893528
"BURGA" 8000 7.67 47.17 2 0.392349190779794
"BURGA" 8500 7.67 47.17 1 0.254614894971356
"BURGA" 9000 7.67 47.17 0 0
"BURGA" 9500 7.67 47.17 0 0
"BURGA" 10000 7.67 47.17 0 0
"BURGA" 10500 7.67 47.17 0 0
"BURGA" 11000 7.67 47.17 0 0
"BURGA" 11500 7.67 47.17 0 0
"BURGA" 12000 7.67 47.17 0 0
"BURGA" 12500 7.67 47.17 0 0
"BURGA" 13000 7.67 47.17 0 0
"BURGA" 13500 7.67 47.17 0 0
"BURGA" 14000 7.67 47.17 0 0
"BURGA" 14500 7.67 47.17 0 0
"BURGA" 15000 7.67 47.17 0 0
"BURGA" 15500 7.67 47.17 0 0
"BURGA" 16000 7.67 47.17 0 0
"BURGA" 16500 7.67 47.17 0 0
"BURGA" 17000 7.67 47.17 0 0
"BURGA" 18500 7.67 47.17 0 0
"BURGA" 19000 7.67 47.17 0 0
"ÜBERL" 2500 13.9 47.17 7 0.44987146529563
"ÜBERL" 3000 13.9 47.17 217 8.04523125405506
"ÜBERL" 3500 13.9 47.17 302 11.888593642358
"ÜBERL" 4000 13.9 47.17 138 10.6051873198847
"ÜBERL" 4500 13.9 47.17 320 21.230718195389
"ÜBERL" 5000 13.9 47.17 95 6.86912509038323
"ÜBERL" 5500 13.9 47.17 102 4.70425458318921
"ÜBERL" 6000 13.9 47.17 102 4.17135262243124
"ÜBERL" 6500 13.9 47.17 33 2.54973923121499
"ÜBERL" 7000 13.9 47.17 31 1.79320318148952
"ÜBERL" 7500 13.9 47.17 14 0.589659892597662
"ÜBERL" 8000 13.9 47.17 14 0.548213411649535
"ÜBERL" 8500 13.9 47.17 7 0.186281684518661
"ÜBERL" 9000 13.9 47.17 41 1.79156652829364
"ÜBERL" 9500 13.9 47.17 6 0.154808746694188
"ÜBERL" 10000 13.9 47.17 0 0
"ÜBERL" 10500 13.9 47.17 0 0
"ÜBERL" 11000 13.9 47.17 0 0
"ÜBERL" 11500 13.9 47.17 0 0
"ÜBERL" 12000 13.9 47.17 0 0
"ÜBERL" 12500 13.9 47.17 0 0
"ÜBERL" 13000 13.9 47.17 0 0
"ÜBERL" 13500 13.9 47.17 0 0
"ÜBERL" 14000 13.9 47.17 0 0
"ÜBERL" 14500 13.9 47.17 0 0
"ÜBERL" 15000 13.9 47.17 0 0
"ÜBERL" 15500 13.9 47.17 0 0
"ÜBERL" 16500 13.9 47.17 0 0
"ÜBERL" 17000 13.9 47.17 0 0
"ÜBERL" 17500 13.9 47.17 0 0
"ÜBERL" 18000 13.9 47.17 0 0
"CHAMP" 500 4.048611 47.203333 1 0.0468000468000468
"CHAMP" 1000 4.048611 47.203333 3 0.152361604875571
"CHAMP" 1500 4.048611 47.203333 4 0.137812230835487
"CHAMP" 2000 4.048611 47.203333 3 0.17631501616221
"CHAMP" 2500 4.048611 47.203333 19 0.693620516564753
"CHAMP" 3000 4.048611 47.203333 23 0.584349593495935
"CHAMP" 3500 4.048611 47.203333 26 0.506353766006135
"CHAMP" 4000 4.048611 47.203333 15 0.269614451334592
"CHAMP" 4500 4.048611 47.203333 0 0
"CHAMP" 5000 4.048611 47.203333 0 0
"CHAMP" 5500 4.048611 47.203333 0 0
"CHAMP" 6000 4.048611 47.203333 0 0
"CHAMP" 6500 4.048611 47.203333 0 0
"CHAMP" 7000 4.048611 47.203333 0 0
"CHAMP" 10000 4.048611 47.203333 0 0
"CHAMP" 10500 4.048611 47.203333 0 0
"CHAMP" 11000 4.048611 47.203333 0 0
"CHAMP" 11500 4.048611 47.203333 0 0
"CHAMP" 12000 4.048611 47.203333 0 0
"CHAMP" 12500 4.048611 47.203333 0 0
"CHAMP" 13000 4.048611 47.203333 0 0
"CHAMP" 13500 4.048611 47.203333 0 0
"CHAMP" 14000 4.048611 47.203333 0 0
"CSOGL" 1000 17.255 47.215833 78 7.91075050709939
"CSOGL" 1500 17.255 47.215833 46 9.96210070384407
"CSOGL" 2000 17.255 47.215833 54 7.92079207920792
"CSOGL" 2500 17.255 47.215833 35 3.30422468727873
"CSOGL" 3000 17.255 47.215833 33 3.99878824598606
"CSOGL" 3500 17.255 47.215833 11 3.93208221626452
"CSOGL" 4000 17.255 47.215833 21 2.11161387631976
"CSOGL" 4500 17.255 47.215833 40 6.56544932293804
"CSOGL" 5000 17.255 47.215833 40 6.32661130881771
"CSOGL" 5500 17.255 47.215833 83 7.75700934579439
"CSOGL" 6000 17.255 47.215833 54 5.18482957273164
"CSOGL" 6500 17.255 47.215833 89 7.52165645467991
"CSOGL" 7000 17.255 47.215833 77 8.92236384704519
"CSOGL" 7500 17.255 47.215833 144 7.32917674004326
"GERLO" 500 12.13666667 47.23916667 51 1.80963363789586
"GERLO" 1000 12.13666667 47.23916667 30 1.02032140124139
"GERLO" 1500 12.13666667 47.23916667 22 1.02278010227801
"GERLO" 2000 12.13666667 47.23916667 21 1.20274914089347
"GERLO" 2500 12.13666667 47.23916667 86 3.86126389044786
"GERLO" 3000 12.13666667 47.23916667 22 1.5748031496063
"GERLO" 3500 12.13666667 47.23916667 31 1.49957673237393
"GERLO" 4000 12.13666667 47.23916667 24 2.00166805671393
"GERLO" 4500 12.13666667 47.23916667 5 0.461680517082179
"GERLO" 5000 12.13666667 47.23916667 35 3.11180262280507
"GERLO" 5500 12.13666667 47.23916667 23 1.48219751893024
"GERLO" 6000 12.13666667 47.23916667 0 0
"GERLO" 6500 12.13666667 47.23916667 0 0
"GERLO" 7000 12.13666667 47.23916667 0 0
"GERLO" 7500 12.13666667 47.23916667 0 0
"GERLO" 8000 12.13666667 47.23916667 0 0
"GERLO" 8500 12.13666667 47.23916667 0 0
"GERLO" 9000 12.13666667 47.23916667 0 0
"GERLO" 9500 12.13666667 47.23916667 0 0
"GERLO" 10000 12.13666667 47.23916667 0 0
"GERLO" 10500 12.13666667 47.23916667 0 0
"GERLO" 11000 12.13666667 47.23916667 0 0
"GERLO" 11500 12.13666667 47.23916667 0 0
"GERLO" 12000 12.13666667 47.23916667 0 0
"GERLO" 12500 12.13666667 47.23916667 0 0
"GERLO" 13000 12.13666667 47.23916667 0 0
"GERLO" 13500 12.13666667 47.23916667 0 0
"GERLO" 14000 12.13666667 47.23916667 0 0
"GERLO" 14500 12.13666667 47.23916667 0 0
"GERLO" 15000 12.13666667 47.23916667 0 0
"GERLO" 15500 12.13666667 47.23916667 0 0
"GERLO" 16000 12.13666667 47.23916667 0 0
"ETAN" 1000 7.05 47.24 397 15.6824017380999
"ETAN" 1500 7.05 47.24 473 16.9579636102895
"ETAN" 2000 7.05 47.24 507 19.7969543147208
"ETAN" 2500 7.05 47.24 575 21.7063042657607
"ETAN" 3000 7.05 47.24 532 27.2053183329072
"ETAN" 3500 7.05 47.24 488 22.351998167869
"ETAN" 4000 7.05 47.24 382 18.2884500299222
"ETAN" 4500 7.05 47.24 536 22.0985363842507
"ETAN" 5000 7.05 47.24 840 34.628465423065
"ETAN" 5500 7.05 47.24 423 19.3128638283301
"ETAN" 6000 7.05 47.24 175 9.11577028258888
"ETAN" 6500 7.05 47.24 329 11.7395182872435
"ETAN" 7000 7.05 47.24 222 7.84868304755171
"ETAN" 7500 7.05 47.24 89 2.98557531029856
"ETAN" 8000 7.05 47.24 20 0.613591041570793
"ETAN" 8500 7.05 47.24 13 0.268789413832317
"ETAN" 9000 7.05 47.24 0 0
"ETAN" 9500 7.05 47.24 0 0
"ETAN" 10000 7.05 47.24 0 0
"ETAN" 10500 7.05 47.24 0 0
"ETAN" 11000 7.05 47.24 0 0
"ETAN" 11500 7.05 47.24 0 0
"ETAN" 12000 7.05 47.24 0 0
"MIEM2" 500 10.9725 47.28833333 72 1.21513860174676
"MIEM2" 1000 10.9725 47.28833333 145 3.29845313921747
"MIEM2" 1500 10.9725 47.28833333 114 5.37039217995525
"MIEM2" 2000 10.9725 47.28833333 53 5.32262113984434
"MIEM2" 2500 10.9725 47.28833333 56 5.59021712003993
"MIEM2" 3000 10.9725 47.28833333 97 7.90868324500611
"MIEM2" 3500 10.9725 47.28833333 154 11.0354711572913
"MIEM2" 4000 10.9725 47.28833333 85 10.6051154086089
"MIEM2" 4500 10.9725 47.28833333 252 18.9580590558586
"MIEM2" 5000 10.9725 47.28833333 342 26.2824207492795
"MIEM2" 5500 10.9725 47.28833333 270 20.6382572138353
"MIEM2" 6000 10.9725 47.28833333 140 12.0715671480923
"MIEM2" 6500 10.9725 47.28833333 27 1.76701570680628
"MIEM2" 7000 10.9725 47.28833333 2 0.278551532033426
"MIEM2" 7500 10.9725 47.28833333 8 1.00125156445557
"MIEM2" 8000 10.9725 47.28833333 0 0
"MIEM2" 8500 10.9725 47.28833333 0 0
"MIEM2" 9000 10.9725 47.28833333 0 0
"MIEM2" 9500 10.9725 47.28833333 0 0
"MIEM2" 10000 10.9725 47.28833333 0 0
"MIEM2" 10500 10.9725 47.28833333 0 0
"MIEM2" 11000 10.9725 47.28833333 0 0
"MIEM2" 11500 10.9725 47.28833333 0 0
"MIEM2" 12000 10.9725 47.28833333 0 0
"MIEM2" 12500 10.9725 47.28833333 0 0
"MURSO" 2500 -1.608889 47.411667 0 0
"MURSO" 3000 -1.608889 47.411667 0 0
"MURSO" 3500 -1.608889 47.411667 0 0
"MURSO" 4000 -1.608889 47.411667 0 0
"MURSO" 4500 -1.608889 47.411667 0 0
"MURSO" 5000 -1.608889 47.411667 0 0
"MURSO" 5500 -1.608889 47.411667 0 0
"MURSO" 6000 -1.608889 47.411667 0 0
"MURSO" 6500 -1.608889 47.411667 0 0
"MURSO" 7000 -1.608889 47.411667 0 0
"MURSO" 7500 -1.608889 47.411667 0 0
"MURSO" 8000 -1.608889 47.411667 0 0
"MURSO" 8500 -1.608889 47.411667 0 0
"MURSO" 9500 -1.608889 47.411667 0 0
"MURSO" 10000 -1.608889 47.411667 0 0
"MURSO" 10500 -1.608889 47.411667 0 0
"MURSO" 11000 -1.608889 47.411667 0 0
"MURSO" 12000 -1.608889 47.411667 0 0
"MURSO" 12500 -1.608889 47.411667 0 0
"MURSO" 13000 -1.608889 47.411667 0 0
"MURSO" 13500 -1.608889 47.411667 0 0
"HOCHM" 1500 13.20083333 47.42166667 89 11.439588688946
"HOCHM" 2500 13.20083333 47.42166667 8 1.17994100294985
"HOCHM" 3500 13.20083333 47.42166667 79 11.0181311018131
"HOCHM" 4000 13.20083333 47.42166667 72 10.0453435647018
"HOCHM" 5000 13.20083333 47.42166667 75 11.8623962040332
"HOCHM" 5500 13.20083333 47.42166667 12 1.16138398257924
"HOCHM" 6500 13.20083333 47.42166667 6 0.847158489234028
"HOCHM" 7000 13.20083333 47.42166667 5 0.528541226215645
"HOCHM" 7500 13.20083333 47.42166667 8 0.945906000591191
"HOCHM" 8000 13.20083333 47.42166667 7 0.291151086617448
"HOCHM" 8500 13.20083333 47.42166667 3 0.231749710312862
"HOCHM" 9000 13.20083333 47.42166667 3 0.149514079242462
"HOCHM" 9500 13.20083333 47.42166667 1 0.120445648900933
"HOCHM" 10000 13.20083333 47.42166667 0 0
"HOCHM" 10500 13.20083333 47.42166667 0 0
"HOCHM" 11000 13.20083333 47.42166667 0 0
"HOCHM" 11500 13.20083333 47.42166667 0 0
"HOCHM" 12000 13.20083333 47.42166667 0 0
"HOCHM" 12500 13.20083333 47.42166667 0 0
"HOCHM" 13000 13.20083333 47.42166667 0 0
"HOCHM" 13500 13.20083333 47.42166667 0 0
"HOCHM" 14000 13.20083333 47.42166667 0 0
"HOCHM" 14500 13.20083333 47.42166667 0 0
"HOCHM" 15000 13.20083333 47.42166667 0 0
"HOCHM" 15500 13.20083333 47.42166667 0 0
"POIAN" 500 24.816667 47.583333 77 3.2479173257408
"POIAN" 1000 24.816667 47.583333 12 5.62719812426729
"POIAN" 1500 24.816667 47.583333 41 6.70208418471598
"POIAN" 2000 24.816667 47.583333 6 2.82685512367491
"POIAN" 2500 24.816667 47.583333 6 0.790253539677313
"POIAN" 3000 24.816667 47.583333 1 0.362647325475975
"POIAN" 3500 24.816667 47.583333 1 0.353669319186561
"POIAN" 4000 24.816667 47.583333 3 0.32258064516129
"POIAN" 4500 24.816667 47.583333 0 0
"POIAN" 5000 24.816667 47.583333 0 0
"POIAN" 5500 24.816667 47.583333 0 0
"POIAN" 6000 24.816667 47.583333 0 0
"POIAN" 6500 24.816667 47.583333 0 0
"POIAN" 7000 24.816667 47.583333 0 0
"POIAN" 7500 24.816667 47.583333 0 0
"POIAN" 8000 24.816667 47.583333 0 0
"POIAN" 8500 24.816667 47.583333 0 0
"POIAN" 9000 24.816667 47.583333 0 0
"POIAN" 9500 24.816667 47.583333 0 0
"POIAN" 10000 24.816667 47.583333 0 0
"POIAN" 10500 24.816667 47.583333 0 0
"POIAN" 11000 24.816667 47.583333 0 0
"SC-B1" 500 12.3 47.655 72 1.9707130149172
"SC-B1" 1000 12.3 47.655 250 4.5875768419121
"SC-B1" 1500 12.3 47.655 724 12.1456131521557
"SC-B1" 2000 12.3 47.655 444 11.1852878196246
"SC-B1" 2500 12.3 47.655 494 14.0241305890703
"SC-B1" 3000 12.3 47.655 569 13.442003307347
"SC-B1" 3500 12.3 47.655 517 13.8327759197324
"SC-B1" 4000 12.3 47.655 929 17.8097292115984
"SC-B1" 4500 12.3 47.655 983 20.2701309413342
"SC-B1" 5000 12.3 47.655 844 20.1143946615825
"SC-B1" 5500 12.3 47.655 1027 22.0907722090772
"SC-B1" 6000 12.3 47.655 710 15.195291599786
"SC-B1" 6500 12.3 47.655 197 6.67626874523426
"SC-B1" 7000 12.3 47.655 22 0.539281774727295
"SC-B1" 7500 12.3 47.655 1 0.023619722468261
"SC-B1" 8000 12.3 47.655 0 0
"SC-B1" 8500 12.3 47.655 0 0
"SC-B1" 9000 12.3 47.655 0 0
"SC-B1" 9500 12.3 47.655 0 0
"SC-B1" 10000 12.3 47.655 0 0
"SC-B1" 10500 12.3 47.655 0 0
"SC-B1" 11000 12.3 47.655 0 0
"SC-B1" 11500 12.3 47.655 0 0
"SC-B1" 12000 12.3 47.655 0 0
"SC-B1" 12500 12.3 47.655 0 0
"SC-B1" 13000 12.3 47.655 0 0
"MOOSA" 500 13.51666667 47.75 12 4.37556973564266
"MOOSA" 1000 13.51666667 47.75 68 28.39248434238
"MOOSA" 1500 13.51666667 47.75 84 20.4753199268739
"MOOSA" 2000 13.51666667 47.75 134 25.4510921177588
"MOOSA" 2500 13.51666667 47.75 78 27.7827248441674
"MOOSA" 3000 13.51666667 47.75 105 21.4614205416454
"MOOSA" 3500 13.51666667 47.75 59 24.2051282051282
"MOOSA" 4000 13.51666667 47.75 77 18.5990338164251
"MOOSA" 4500 13.51666667 47.75 60 28.1359906213365
"MOOSA" 5000 13.51666667 47.75 144 27.0422535211268
"MOOSA" 5500 13.51666667 47.75 80 29.7121634168988
"MOOSA" 6000 13.51666667 47.75 164 26.537216828479
"MOOSA" 6500 13.51666667 47.75 155 16.9352635891833
"MOOSA" 7000 13.51666667 47.75 44 18.2383419689119
"MOOSA" 7500 13.51666667 47.75 55 4.93827160493827
"MOOSA" 8000 13.51666667 47.75 2 0.231280716970223
"MOOSA" 8500 13.51666667 47.75 3 0.237294838837255
"MOOSA" 9000 13.51666667 47.75 0 0
"MOOSA" 9500 13.51666667 47.75 0 0
"MOOSA" 10000 13.51666667 47.75 0 0
"MOOSA" 10500 13.51666667 47.75 0 0
"MOOSA" 11000 13.51666667 47.75 0 0
"MOOSA" 11500 13.51666667 47.75 0 0
"MOOSA" 12000 13.51666667 47.75 0 0
"MOOSA" 12500 13.51666667 47.75 0 0
"MOOSA" 13000 13.51666667 47.75 0 0
"DURCH" 500 8.983333 47.783333 14 0.602539272649021
"DURCH" 1000 8.983333 47.783333 25 0.670870790285791
"DURCH" 1500 8.983333 47.783333 97 1.97024323363632
"DURCH" 2000 8.983333 47.783333 147 3.20383588514139
"DURCH" 2500 8.983333 47.783333 197 3.87738030802539
"DURCH" 3000 8.983333 47.783333 362 4.12441608750142
"DURCH" 3500 8.983333 47.783333 172 2.86762254084695
"DURCH" 4000 8.983333 47.783333 323 2.78905103186253
"DURCH" 4500 8.983333 47.783333 216 2.54319606746534
"DURCH" 5000 8.983333 47.783333 221 2.52225519287834
"DURCH" 5500 8.983333 47.783333 180 1.89214758751183
"DURCH" 6000 8.983333 47.783333 469 2.85509915229732
"DURCH" 6500 8.983333 47.783333 76 0.593402303337888
"DURCH" 7000 8.983333 47.783333 0 0
"DURCH" 7500 8.983333 47.783333 0 0
"DURCH" 8000 8.983333 47.783333 0 0
"DURCH" 8500 8.983333 47.783333 0 0
"DURCH" 9000 8.983333 47.783333 0 0
"DURCH" 9500 8.983333 47.783333 0 0
"DURCH" 10000 8.983333 47.783333 0 0
"DURCH" 10500 8.983333 47.783333 0 0
"DURCH" 11000 8.983333 47.783333 0 0
"DURCH" 11500 8.983333 47.783333 0 0
"DURCH" 12000 8.983333 47.783333 0 0
"DURCH" 12500 8.983333 47.783333 0 0
"DURCH" 13000 8.983333 47.783333 0 0
"DURCH" 13500 8.983333 47.783333 0 0
"DURCH" 14000 8.983333 47.783333 0 0
"DURCH" 14500 8.983333 47.783333 0 0
"DURCH" 15000 8.983333 47.783333 0 0
"STERE" 500 23.540278 47.813889 0 0
"STERE" 1000 23.540278 47.813889 0 0
"STERE" 1500 23.540278 47.813889 0 0
"STERE" 2000 23.540278 47.813889 0 0
"STERE" 2500 23.540278 47.813889 0 0
"STERE" 3000 23.540278 47.813889 0 0
"STERE" 3500 23.540278 47.813889 0 0
"STERE" 4000 23.540278 47.813889 0 0
"STERE" 4500 23.540278 47.813889 0 0
"STERE" 5000 23.540278 47.813889 0 0
"STERE" 5500 23.540278 47.813889 0 0
"STERE" 6000 23.540278 47.813889 0 0
"STERE" 6500 23.540278 47.813889 0 0
"STERE" 7000 23.540278 47.813889 0 0
"STERE" 7500 23.540278 47.813889 0 0
"STERE" 8000 23.540278 47.813889 0 0
"STERE" 8500 23.540278 47.813889 0 0
"STERE" 9000 23.540278 47.813889 0 0
"STERE" 9500 23.540278 47.813889 0 0
"STERE" 10000 23.540278 47.813889 0 0
"STERE" 10500 23.540278 47.813889 0 0
"STERE" 11000 23.540278 47.813889 0 0
"STERE" 11500 23.540278 47.813889 0 0
"STERE" 12000 23.540278 47.813889 0 0
"STERE" 12500 23.540278 47.813889 0 0
"STERE" 13000 23.540278 47.813889 0 0
"STERE" 13500 23.540278 47.813889 0 0
"STERE" 14000 23.540278 47.813889 0 0
"STERE" 14500 23.540278 47.813889 0 0
"STERE" 15000 23.540278 47.813889 0 0
"STERE" 15500 23.540278 47.813889 0 0
"STERE" 16000 23.540278 47.813889 0 0
"STERE" 16500 23.540278 47.813889 0 0
"STERE" 17000 23.540278 47.813889 0 0
"STERE" 17500 23.540278 47.813889 0 0
"STERE" 18000 23.540278 47.813889 0 0
"SARLO" 500 21.3 47.9 21 1.07334525939177
"SARLO" 1000 21.3 47.9 37 2.10646171363507
"SARLO" 1500 21.3 47.9 21 1.43934201507882
"SARLO" 2000 21.3 47.9 19 1.15906664633216
"SARLO" 2500 21.3 47.9 19 0.785529715762274
"SARLO" 3000 21.3 47.9 19 0.934694379535112
"SARLO" 3500 21.3 47.9 2 0.0961307378034126
"SARLO" 4000 21.3 47.9 0 0
"SARLO" 4500 21.3 47.9 0 0
"SARLO" 5000 21.3 47.9 0 0
"SARLO" 5500 21.3 47.9 0 0
"SARLO" 6000 21.3 47.9 0 0
"SARLO" 6500 21.3 47.9 0 0
"SARLO" 7000 21.3 47.9 0 0
"SARLO" 7500 21.3 47.9 0 0
"SARLO" 8000 21.3 47.9 0 0
"SARLO" 8500 21.3 47.9 0 0
"SARLO" 9000 21.3 47.9 0 0
"SARLO" 9500 21.3 47.9 0 0
"SARLO" 10000 21.3 47.9 0 0
"SARLO" 10500 21.3 47.9 0 0
"SARLO" 11000 21.3 47.9 0 0
"SARLO" 11500 21.3 47.9 0 0
"SIROK" 500 20.1872 47.93 1.1630256 0.444372416033159
"SIROK" 1000 20.1872 47.93 1.002992477 0.552146142527022
"SIROK" 1500 20.1872 47.93 3.863807197 1.46114019118474
"SIROK" 2000 20.1872 47.93 2.808510844 1.51964582700551
"SIROK" 2500 20.1872 47.93 1.754248671 0.633239993185659
"SIROK" 3000 20.1872 47.93 4.562847145 2.39854274400269
"SIROK" 3500 20.1872 47.93 0 0
"SIROK" 4000 20.1872 47.93 0 0
"SIROK" 4500 20.1872 47.93 0 0
"SIROK" 5000 20.1872 47.93 0 0
"SIROK" 5500 20.1872 47.93 0 0
"SIROK" 6000 20.1872 47.93 0 0
"SIROK" 6500 20.1872 47.93 0 0
"SIROK" 7000 20.1872 47.93 0 0
"SIROK" 7500 20.1872 47.93 0 0
"SIROK" 8000 20.1872 47.93 0 0
"SIROK" 8500 20.1872 47.93 0 0
"SIROK" 9000 20.1872 47.93 0 0
"SIROK" 9500 20.1872 47.93 0 0
"SIROK" 10000 20.1872 47.93 0 0
"SIROK" 10500 20.1872 47.93 0 0
"TRUME" 500 13.07333333 47.94 36 3.42938794951179
"TRUME" 1000 13.07333333 47.94 92 14.8867313915858
"TRUME" 1500 13.07333333 47.94 75 8.26674014880132
"TRUME" 2000 13.07333333 47.94 70 14.6750524109015
"TRUME" 2500 13.07333333 47.94 107 19.9440820130475
"TRUME" 3000 13.07333333 47.94 77 11.1352133044107
"TRUME" 3500 13.07333333 47.94 0 0
"TRUME" 4000 13.07333333 47.94 0 0
"TRUME" 4500 13.07333333 47.94 0 0
"TRUME" 5000 13.07333333 47.94 0 0
"TRUME" 5500 13.07333333 47.94 0 0
"TRUME" 6000 13.07333333 47.94 0 0
"TRUME" 6500 13.07333333 47.94 0 0
"TRUME" 7000 13.07333333 47.94 0 0
"TRUME" 7500 13.07333333 47.94 0 0
"TRUME" 8000 13.07333333 47.94 0 0
"TRUME" 8500 13.07333333 47.94 0 0
"TRUME" 9000 13.07333333 47.94 0 0
"TRUME" 9500 13.07333333 47.94 0 0
"TRUME" 10000 13.07333333 47.94 0 0
"TRUME" 10500 13.07333333 47.94 0 0
"TRUME" 11000 13.07333333 47.94 0 0
"TRUME" 11500 13.07333333 47.94 0 0
"TRUME" 12000 13.07333333 47.94 0 0
"TRUME" 12500 13.07333333 47.94 0 0
"TRUME" 13000 13.07333333 47.94 0 0
"TRUME" 13500 13.07333333 47.94 0 0
"TRUME" 14000 13.07333333 47.94 0 0
"TRUME" 14500 13.07333333 47.94 0 0
"TRUME" 15000 13.07333333 47.94 0 0
"TRUME" 15500 13.07333333 47.94 0 0
"ALTEN" 1000 6.99 48.01 142 16.4161849710983
"ALTEN" 1500 6.99 48.01 363 14.8694316436252
"ALTEN" 2000 6.99 48.01 455 22.1545952525867
"ALTEN" 2500 6.99 48.01 1030 25.3257929677895
"ALTEN" 3000 6.99 48.01 1468 29.9118740767154
"ALTEN" 3500 6.99 48.01 1753 33.3952469400391
"ALTEN" 4000 6.99 48.01 1737 29.0699133927451
"ALTEN" 4500 6.99 48.01 225 14.8123765635286
"ALTEN" 5000 6.99 48.01 109 4.66459826682358
"ALTEN" 5500 6.99 48.01 45 2.69018083993424
"ALTEN" 6000 6.99 48.01 24 1.5082482325216
"ALTEN" 6500 6.99 48.01 7 0.52434456928839
"ALTEN" 7000 6.99 48.01 1 0.0718519849110832
"ALTEN" 7500 6.99 48.01 0 0
"ALTEN" 8000 6.99 48.01 0 0
"ALTEN" 8500 6.99 48.01 0 0
"ALTEN" 9000 6.99 48.01 0 0
"ALTEN" 9500 6.99 48.01 0 0
"ALTEN" 10000 6.99 48.01 0 0
"ALTEN" 10500 6.99 48.01 0 0
"ALTEN" 11000 6.99 48.01 0 0
"ALTEN" 11500 6.99 48.01 0 0
"ALTEN" 12000 6.99 48.01 0 0
"ALTEN" 12500 6.99 48.01 0 0
"ALTEN" 13000 6.99 48.01 0 0
"ALTEN" 13500 6.99 48.01 0 0
"ALTEN" 14000 6.99 48.01 0 0
"ALTEN" 14500 6.99 48.01 0 0
"ALTEN" 15000 6.99 48.01 0 0
"KMOHO" 500 20.40833 48.4111 6 2.33009708737864
"KMOHO" 1000 20.40833 48.4111 35 3.09323906319046
"KMOHO" 1500 20.40833 48.4111 9 0.934094447327452
"KMOHO" 2000 20.40833 48.4111 8 0.955509107196178
"KMOHO" 2500 20.40833 48.4111 11 1.21178738639493
"KMOHO" 3000 20.40833 48.4111 8 1.12162635821942
"KMOHO" 3500 20.40833 48.4111 3 0.434310532030402
"KMOHO" 4000 20.40833 48.4111 0 0
"KMOHO" 4500 20.40833 48.4111 0 0
"KMOHO" 5000 20.40833 48.4111 0 0
"KMOHO" 5500 20.40833 48.4111 0 0
"KMOHO" 6000 20.40833 48.4111 0 0
"KMOHO" 6500 20.40833 48.4111 0 0
"KMOHO" 7000 20.40833 48.4111 0 0
"KMOHO" 7500 20.40833 48.4111 0 0
"KMOHO" 8000 20.40833 48.4111 0 0
"KMOHO" 8500 20.40833 48.4111 0 0
"KMOHO" 9000 20.40833 48.4111 0 0
"KMOHO" 9500 20.40833 48.4111 0 0
"KMOHO" 10000 20.40833 48.4111 0 0
"KMOHO" 10500 20.40833 48.4111 0 0
"KMOHO" 11000 20.40833 48.4111 0 0
"KMOHO" 11500 20.40833 48.4111 0 0
"KMOHO" 12000 20.40833 48.4111 0 0
"KMOHO" 12500 20.40833 48.4111 0 0
"KMOHO" 13000 20.40833 48.4111 0 0
"KMOHO" 13500 20.40833 48.4111 0 0
"KMOHO" 14000 20.40833 48.4111 0 0
"KMOHO" 14500 20.40833 48.4111 0 0
"KMOHO" 15000 20.40833 48.4111 0 0
"KMOHO" 15500 20.40833 48.4111 0 0
"KMOHO" 16000 20.40833 48.4111 0 0
"KMOHO" 16500 20.40833 48.4111 0 0
"AUNEA" 1000 1.793611 48.456111 0 0
"AUNEA" 1500 1.793611 48.456111 0 0
"AUNEA" 2000 1.793611 48.456111 0 0
"AUNEA" 2500 1.793611 48.456111 0 0
"AUNEA" 3000 1.793611 48.456111 0 0
"AUNEA" 3500 1.793611 48.456111 0 0
"AUNEA" 4000 1.793611 48.456111 0 0
"AUNEA" 4500 1.793611 48.456111 0 0
"AUNEA" 5000 1.793611 48.456111 0 0
"AUNEA" 5500 1.793611 48.456111 0 0
"AUNEA" 6000 1.793611 48.456111 0 0
"AUNEA" 6500 1.793611 48.456111 0 0
