"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Cerealia.t","CalYrBP.2"
"2060","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6156/6032/5914",1084,2152.25,0,"6032"
"2061","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6242/6114/5990",1014,1813.25,0,"6114"
"2062","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6352/6229/6099",1086,1900.5,0,"6229"
"2063","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6463/6334/6198",948,1824,0,"6334"
"2064","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6572/6451/6312",1168,2397.5,0,"6451"
"2065","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6717/6588/6462",1090,2243.75,0,"6588"
"2066","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"6887/6754/6614",1102,2159.75,0,"6754"
"2067","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"7156/7007/6866",986,1853.5,0,"7007"
"2068","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"7331/7187/7042",1105,2081,0,"7187"
"2069","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"7519/7364/7215",1087,2346.5,0,"7364"
"2070","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"7740/7580/7425",1124,2152,0,"7580"
"2071","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"7947/7786/7627",1202,2134,0,"7786"
"2072","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"8128/7974/7817",1123,2006,0,"7974"
"2073","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"8294/8132/7970",992,1790.5,0,"8132"
"2074","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"8501/8332/8168",1199,2227.75,0,"8332"
"2075","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"8755/8592/8408",1088,1916.5,0,"8592"
"2076","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"8994/8824/8645",1097,1648.75,0,"8824"
"2077","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"9274/9089/8909",1010,1522.75,0,"9089"
"2078","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"9526/9339/9160",1184,1678,0,"9339"
"2079","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"9728/9531/9348",1021,1427.75,0,"9531"
"2080","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10012/9813/9616",1212,1688.25,0,"9813"
"2081","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10225/10017/9818",1008,1366.5,0,"10017"
"2082","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10347/10136/9943",1101,1524.75,0,"10136"
"2083","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10465/10251/10035",1013,1334.5,0,"10251"
"2084","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10624/10405/10196",1116,1480.5,0,"10405"
"2085","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10799/10591/10382",1004,1314.25,0,"10591"
"2086","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"10985/10757/10525",1068,1404.75,0,"10757"
"2087","HOLZ","Holzmaar","Germany","Tb",6.87864,50.11919,"11156/10933/10703",1027,1474.25,0,"10933"
"2088","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"5025/3847/2671",155,273.25,0,"3847"
"2089","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"5308/4218/3129",187,331.25,0,"4218"
"2090","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"5591/4588/3587",453,803.25,8,"4588"
"2091","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"6016/5145/4274",174,279,0,"5145"
"2092","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"6443/5701/4960",663,1140,0,"5701"
"2093","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"6730/6072/5417",478,845.75,0,"6072"
"2094","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"6873/6257/5645",266,467.5,0,"6257"
"2095","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"7752/7370/7002",1138,2190.5,0,"7370"
"2096","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"7900/7556/7221",579,1062.75,0,"7556"
"2097","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"8049/7741/7436",466,856.25,0,"7741"
"2098","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"8202/7927/7648",1200,2310.75,0,"7927"
"2099","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"8360/8112/7855",290,526,0,"8112"
"2100","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"8529/8297/8061",657,1242.75,0,"8297"
"2101","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"8895/8668/8466",667,1151.75,0,"8668"
"2102","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"9069/8853/8648",632,1113.25,0,"8853"
"2103","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"9244/9038/8824",703,1300.25,0,"9038"
"2104","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"10022/9772/9519",503,822.25,0,"9772"
"2105","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"10415/10134/9869",572,855.25,0,"10134"
"2106","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"10790/10492/10215",747,1074.75,0,"10492"
"2107","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"11141/10841/10544",914,1324,0,"10841"
"2108","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"11464/11175/10856",669,1010.25,0,"11175"
"2109","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"11621/11336/11016",1058,1803.25,0,"11336"
"2110","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"11776/11491/11175",1118,1924,0,"11491"
"2111","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"11929/11641/11333",547,952.25,0,"11641"
"2112","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12073/11787/11485",596,1021,0,"11787"
"2113","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12205/11927/11631",751,1197.5,0,"11927"
"2114","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12335/12064/11777",517,868.25,0,"12064"
"2115","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12589/12328/12053",353,557.5,0,"12328"
"2116","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12837/12582/12303",811,1315.25,0,"12582"
"2117","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"12944/12682/12405",531,847.5,0,"12682"
"2118","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"13116/12831/12554",713,1225.75,0,"12831"
"2119","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"13174/12880/12599",554,1072,0,"12880"
"2120","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"13264/12954/12665",664,1167.5,0,"12954"
"2121","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"13419/13077/12765",723,1370.25,0,"13077"
"2122","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"13749/13324/12945",898,1655,0,"13324"
"2123","HOZEL","Hozelec","Slovakia","Tf",20.332,49.046414,"14087/13571/13110",780,1470,0,"13571"
"2124","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/-31/--",564,880.5,28,"-31"
"2125","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/176/--",318,481.5,20,"176"
"2126","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/264/--",98,148.75,4,"264"
"2127","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/382/--",574,1118,16,"382"
"2128","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/559/--",584,1129,4,"559"
"2129","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/706/--",614,1339.75,0,"706"
"2130","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/824/--",622,1256,0,"824"
"2131","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/972/--",575,1162.75,4,"972"
"2132","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/1227/--",605,1178.5,4,"1227"
"2133","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/1481/--",615,1191.75,0,"1481"
"2134","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/1736/--",584,1203.25,0,"1736"
"2135","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/2042/--",635,1195,0,"2042"
"2136","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/2245/--",673,1463,0,"2245"
"2137","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/2500/--",585,1167.75,0,"2500"
"2138","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/2723/--",686,1369.75,0,"2723"
"2139","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/2947/--",596,1287.25,0,"2947"
"2140","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/3170/--",701,1202.5,0,"3170"
"2141","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/3394/--",628,1086.5,4,"3394"
"2142","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/3617/--",555,988.5,4,"3617"
"2143","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/3840/--",666,1313.25,0,"3840"
"2144","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/4064/--",516,1058.25,60,"4064"
"2145","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/4287/--",582,1041,68,"4287"
"2146","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/4510/--",618,1096.5,60,"4510"
"2147","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/4734/--",637,1127,68,"4734"
"2148","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/4957/--",592,1034.75,52,"4957"
"2149","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/5180/--",600,1155.75,8,"5180"
"2150","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/5404/--",540,1049.25,0,"5404"
"2151","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/5627/--",596,1162,8,"5627"
"2152","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/5940/--",558,1116,4,"5940"
"2153","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/6252/--",597,1157.25,0,"6252"
"2154","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/6565/--",567,1080.75,0,"6565"
"2155","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/6878/--",550,1106.75,0,"6878"
"2156","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7190/--",560,1195,4,"7190"
"2157","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7503/--",573,1035.75,4,"7503"
"2158","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7529/--",565,1026.5,0,"7529"
"2159","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7555/--",578,1051,8,"7555"
"2160","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7580/--",599,1197.25,0,"7580"
"2161","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7606/--",616,941.75,0,"7606"
"2162","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7632/--",555,778.5,0,"7632"
"2163","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7658/--",195,298.5,0,"7658"
"2164","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7683/--",638,1164.25,0,"7683"
"2165","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7709/--",611,941.5,0,"7709"
"2166","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7735/--",603,1029.75,0,"7735"
"2167","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7761/--",636,1170.75,4,"7761"
"2168","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7786/--",607,985.25,0,"7786"
"2169","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/7812/--",637,917.75,0,"7812"
"2170","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8124/--",619,873.5,8,"8124"
"2171","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8436/--",551,796,0,"8436"
"2172","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8748/--",743,1101.25,12,"8748"
"2173","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9060/--",619,837.5,0,"9060"
"2174","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9122/--",588,820.5,0,"9122"
"2175","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9185/--",577,807.5,4,"9185"
"2176","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9248/--",654,954.75,4,"9248"
"2177","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9311/--",641,1118.5,4,"9311"
"2178","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9368/--",635,938.5,0,"9368"
"2179","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9431/--",577,929,0,"9431"
"2180","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9494/--",585,881.25,0,"9494"
"2181","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/934/--",507,876,0,"934"
"2182","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1056/--",528,822,0,"1056"
"2183","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1301/--",848,1314.25,0,"1301"
"2184","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1546/--",398,655.75,0,"1546"
"2185","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1668/--",613,1113.5,0,"1668"
"2186","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1896/--",603,1122.75,0,"1896"
"2187","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2123/--",593,1123,0,"2123"
"2188","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2350/--",396,758.25,0,"2350"
"2189","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2578/--",641,1213,0,"2578"
"2190","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2805/--",481,812.75,0,"2805"
"2191","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2896/--",360,636,0,"2896"
"2192","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2944/--",495,956.25,0,"2944"
"2193","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2995/--",360,654,0,"2995"
"2194","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3047/--",472,877.25,0,"3047"
"2195","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3098/--",596,1104.25,0,"3098"
"2196","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3149/--",495,899.25,0,"3149"
"2197","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3251/--",412,781.25,0,"3251"
"2198","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3302/--",410,772,0,"3302"
"2199","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3353/--",504,932.25,0,"3353"
"2200","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3404/--",548,1006.75,0,"3404"
"2201","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3455/--",575,1072.75,0,"3455"
"2202","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3531/--",415,755.75,0,"3531"
"2203","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3736/--",486,906.75,0,"3736"
"2204","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3940/--",413,805.75,0,"3940"
"2205","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4043/--",432,821.25,0,"4043"
"2206","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4247/--",507,944.25,0,"4247"
"2207","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4349/--",502,945.5,0,"4349"
"2208","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4451/--",411,801,0,"4451"
"2209","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4537/--",471,908.25,0,"4537"
"2210","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4607/--",470,900.25,0,"4607"
"2211","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4677/--",503,931,0,"4677"
"2212","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4747/--",447,875.25,0,"4747"
"2213","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4886/--",201,375,0,"4886"
"2214","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4956/--",535,964.25,0,"4956"
"2215","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5026/--",536,1000.75,0,"5026"
"2216","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5095/--",398,703,0,"5095"
"2217","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5165/--",463,742.25,0,"5165"
"2218","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5527/--",511,812,0,"5527"
"2219","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5890/--",588,986.25,0,"5890"
"2220","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/6252/--",549,800.25,0,"6252"
"2221","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/6614/--",657,995.25,0,"6614"
"2222","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/7339/--",646,995,0,"7339"
"2223","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8064/--",494,759.25,0,"8064"
"2224","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8426/--",468,701.25,0,"8426"
"2225","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8788/--",656,1054.75,0,"8788"
"2226","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8933/--",705,1135.5,0,"8933"
"2227","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/9150/--",633,978,0,"9150"
"2228","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/9513/--",549,834,0,"9513"
"2229","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10237/--",678,1019.25,0,"10237"
"2230","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10477/--",478,717.5,0,"10477"
"2231","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10594/--",691,1047.5,0,"10594"
"2232","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10711/--",502,743,0,"10711"
"2233","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10828/--",539,812.5,0,"10828"
"2234","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10945/--",642,947.25,0,"10945"
"2235","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11062/--",600,933.75,0,"11062"
"2236","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11179/--",479,729.25,0,"11179"
"2237","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11296/--",499,731.75,0,"11296"
"2238","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11413/--",349,509.75,0,"11413"
"2239","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11530/--",1099,1929.5,0,"11530"
"2240","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11896/--",558,791.25,0,"11896"
"2241","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/12261/--",555,877.5,0,"12261"
"2242","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/12992/--",447,648.75,0,"12992"
"2243","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/13358/--",967,1616,0,"13358"
"2244","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/13724/--",697,1148.75,0,"13724"
"2245","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14089/--",368,616,0,"14089"
"2246","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14455/--",557,844.75,0,"14455"
"2247","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14820/--",696,1161.75,0,"14820"
"2248","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14967/--",696,1161.75,0,"14967"
"2249","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/15186/--",383,594.25,0,"15186"
"2250","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/15917/--",661,1112.75,0,"15917"
"2251","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/16283/--",391,550.25,0,"16283"
"2252","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/16648/--",436,758.75,0,"16648"
"2253","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17014/--",606,1004.25,0,"17014"
"2254","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17379/--",383,529,0,"17379"
"2255","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17745/--",603,952.5,0,"17745"
"2256","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18111/--",530,765.25,0,"18111"
"2257","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18476/--",591,875.25,0,"18476"
"2258","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18988/--",510,776.25,0,"18988"
"2259","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19207/--",579,892.5,0,"19207"
"2260","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19573/--",663,1054.5,0,"19573"
"2261","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19939/--",334,518.75,0,"19939"
"2262","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/20304/--",549,815.25,0,"20304"
"2263","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/20670/--",497,719.5,0,"20670"
"2264","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/21035/--",737,1085.5,0,"21035"
"2265","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"94/-2/-97",968,1836.25,4,"-2"
"2266","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"235/150/66",1418,2753.25,0,"150"
"2267","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"424/321/227",1919,3768.5,4,"321"
"2268","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"585/454/341",1825,3584.75,0,"454"
"2269","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"783/568/436",1274,2486.75,28,"568"
"2270","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1128/886/663",1601,3116.5,28,"886"
"2271","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1299/1044/810",2630,5213,8,"1044"
"2272","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1529/1309/1096",1437,2851.5,0,"1309"
"2273","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1721/1498/1257",1176,2298.5,8,"1498"
"2274","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1836/1593/1334",1383,2729,0,"1593"
"2275","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2114/1801/1499",798,1543.75,4,"1801"
"2276","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2327/1969/1635",964,1818.5,0,"1969"
"2277","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2422/2097/1789",865,1603.25,0,"2097"
"2278","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2487/2182/1887",934,1805.75,8,"2182"
"2279","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2567/2277/1996",1091,2137.75,8,"2277"
"2280","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2668/2394/2122",935,1823.25,0,"2394"
"2281","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2775/2511/2241",1132,2215,8,"2511"
"2282","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2885/2617/2343",872,1691.5,8,"2617"
"2283","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2941/2670/2389",1290,2531,16,"2670"
"2284","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3025/2745/2451",983,1918.75,4,"2745"
"2285","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3112/2819/2511",1174,2292.5,4,"2819"
"2286","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3214/2904/2577",1470,2854.5,8,"2904"
"2287","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3317/2989/2640",1525,2996,16,"2989"
"2288","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3370/3032/2672",1787,3512.5,8,"3032"
"2289","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3570/3191/2786",754,1449,4,"3191"
"2290","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3665/3265/2837",1014,2003.25,0,"3265"
"2291","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3763/3340/2890",838,1595,0,"3340"
"2292","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3932/3525/3098",1029,1957.75,8,"3525"
"2293","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4109/3768/3400",642,1244.25,4,"3768"
"2294","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4273/3963/3636",1003,1926,0,"3963"
"2295","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4480/4158/3836",1208,2290,4,"4158"
"2296","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4894/4474/4094",1047,2009,0,"4474"
"2297","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5258/4737/4304",949,1792.25,0,"4737"
"2298","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5290/4863/4514",901,1701.25,8,"4863"
"2299","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5313/4965/4644",916,1737,0,"4965"
"2300","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5363/5066/4764",635,1199.5,8,"5066"
"2301","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5462/5180/4884",1941,3787.5,4,"5180"
"2302","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5585/5306/4954",1110,2114,12,"5306"
"2303","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5738/5433/5034",919,1786,0,"5433"
"2304","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5811/5521/5134",722,1426.75,0,"5521"
"2305","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5982/5661/5295",866,1715,12,"5661"
"2306","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6125/5774/5402",1103,2155,0,"5774"
"2307","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6319/5914/5516",688,1337,8,"5914"
