"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies","Juglans","Fagus","Castanea","CalYrBP.2"
"3912","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12863/12462/12015",679,946.25,0,0,0,0,"12462"
"3913","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1288/1215/1130",702,1062.5,1,0,25,0,"1215"
"3914","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12958/12549/12092",638,846.25,0,0,0,0,"12549"
"3915","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"13147/12723/12247",1066,1412,0,0,1,0,"12723"
"3916","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1327/1251/1166",995,1434.25,12,0,32,0,"1251"
"3917","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1402/1321/1236",695,1019,1,0,23,0,"1321"
"3918","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"144/113/93",697,1141.5,0,0,11,0,"113"
"3919","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1443/1360/1274",776,1095.25,4,0,15,0,"1360"
"3920","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1510/1425/1337",755,1091,4,0,6,0,"1425"
"3921","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1551/1464/1375",599,859,6,0,8,0,"1464"
"3922","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1613/1524/1434",911,1297.75,5,0,24,0,"1524"
"3923","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1689/1598/1506",679,1005.75,0,0,17,0,"1598"
"3924","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1778/1686/1591",718,1063.25,5,0,14,0,"1686"
"3925","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"182/148/127",748,1198.75,0,0,15,0,"148"
"3926","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1871/1777/1680",748,1082.75,4,0,13,0,"1777"
"3927","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1935/1840/1742",567,815,5,0,13,0,"1840"
"3928","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2012/1916/1818",771,1099,4,0,16,0,"1916"
"3929","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2065/1969/1870",681,971.75,2,0,10,0,"1969"
"3930","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2139/2042/1942",646,919.25,5,0,10,0,"2042"
"3931","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2204/2107/2007",674,968.25,3,0,10,0,"2107"
"3932","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"221/185/162",754,1197.25,0,0,10,0,"185"
"3933","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2292/2194/2094",704,1001.25,3,0,10,0,"2194"
"3934","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2415/2317/2217",674,967.25,0,0,15,0,"2317"
"3935","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2545/2448/2347",683,979,1,0,5,0,"2448"
"3936","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"26/3/-16",731,1117.75,0,0,14,0,"3"
"3937","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2682/2586/2484",683,941.5,6,0,12,0,"2586"
"3938","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"270/229/205",717,1116.5,2,0,5,0,"229"
"3939","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2829/2733/2630",623,893.75,7,0,15,0,"2733"
"3940","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2945/2849/2744",632,918.5,2,0,10,0,"2849"
"3941","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3109/3011/2902",644,901,2,0,7,0,"3011"
"3942","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"312/267/242",701,1082,1,0,11,0,"267"
"3943","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3286/3183/3070",887,1274.25,7,0,13,0,"3183"
"3944","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3426/3318/3201",700,1017,5,0,9,0,"3318"
"3945","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3523/3412/3293",900,1307.25,7,0,12,0,"3412"
"3946","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"353/304/279",711,1078,1,0,10,0,"304"
"3947","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"360/312/285",657,972.5,1,0,3,0,"312"
"3948","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3623/3508/3387",743,1080,4,0,15,0,"3508"
"3949","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"376/327/300",706,1072.25,2,0,3,0,"327"
"3950","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3779/3658/3533",688,1016.5,2,0,9,0,"3658"
"3951","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"393/343/315",704,1034.5,1,0,3,0,"343"
"3952","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3999/3869/3740",737,1071.75,2,0,22,0,"3869"
"3953","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"401/350/322",647,972.5,0,0,3,0,"350"
"3954","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4114/3978/3847",673,1000.25,5,0,10,0,"3978"
"3955","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"418/366/337",670,978.75,3,0,0,0,"366"
"3956","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4290/4149/4013",728,1057.75,2,0,6,0,"4149"
"3957","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4473/4328/4186",864,1247.75,0,0,12,0,"4328"
"3958","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"471/417/385",693,1088.25,0,0,3,0,"417"
"3959","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4728/4578/4429",805,1144.25,0,0,10,0,"4578"
"3960","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"48/25/5",774,1256.75,0,0,8,0,"25"
"3961","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4896/4742/4590",799,1172.5,2,0,11,0,"4742"
"3962","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5103/4946/4791",853,1236,1,0,9,0,"4946"
"3963","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"538/483/446",565,869,0,0,5,1,"483"
"3964","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5468/5306/5151",1037,1535.5,3,0,7,0,"5306"
"3965","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5774/5612/5458",718,1031.75,0,0,3,0,"5612"
"3966","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6014/5853/5703",713,1083.25,0,0,0,0,"5853"
"3967","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"603/548/505",730,1114.5,0,0,10,0,"548"
"3968","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6262/6104/5959",731,1083.25,0,0,0,0,"6104"
"3969","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"63/39/20",763,1237.75,0,0,7,1,"39"
"3970","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6561/6409/6272",621,896.25,1,0,0,0,"6409"
"3971","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"668/615/563",761,1227.5,1,0,5,0,"615"
"3972","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6828/6683/6552",748,1098.5,0,0,0,0,"6683"
"3973","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"684/631/577",680,1051.75,0,0,6,0,"631"
"3974","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"701/648/592",682,1046.75,1,0,35,0,"648"
"3975","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"7106/6967/6846",769,1125.5,0,0,0,0,"6967"
"3976","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"733/680/621",760,1095.75,0,0,27,0,"680"
"3977","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"748/697/634",629,903.25,2,0,18,0,"697"
"3978","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"7592/7464/7365",786,1126.5,3,0,0,0,"7464"
"3979","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"764/713/649",704,994,0,0,19,0,"713"
"3980","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"781/729/664",923,1282.25,1,0,13,0,"729"
"3981","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"797/745/678",857,1224,4,0,22,0,"745"
"3982","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8002/7886/7797",831,1173,0,0,0,0,"7886"
"3983","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"813/761/693",704,1009.75,6,0,8,0,"761"
"3984","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8279/8160/8066",715,1024.25,0,0,0,0,"8160"
"3985","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"846/793/723",915,1321.75,2,0,17,0,"793"
"3986","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"86/61/41",694,1069.5,0,0,6,0,"61"
"3987","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8682/8555/8441",917,1244.5,1,0,0,0,"8555"
"3988","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"897/841/767",635,933.5,5,0,14,0,"841"
"3989","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9167/9023/8880",670,914.75,0,0,1,0,"9023"
"3990","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9291/9142/8992",748,1027.25,3,0,0,0,"9142"
"3991","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"930/872/797",715,1073.25,2,0,23,0,"872"
"3992","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"963/904/827",662,996.5,4,0,9,0,"904"
"3993","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9669/9503/9325",864,1138.5,0,0,0,0,"9503"
"3994","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9928/9747/9549",848,1137.25,0,0,0,0,"9747"
"3995","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10018/--",521,1018,77,0,209,0,"10018"
"3996","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10070/--",608,1196.5,126,0,287,0,"10070"
"3997","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10136/--",513,992.25,92,0,186,0,"10136"
"3998","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10229/--",458,868,49,0,132,0,"10229"
"3999","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10283/--",463,886.25,48,0,193,0,"10283"
"4000","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10337/--",496,964.25,77,0,183,0,"10337"
"4001","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10390/--",353,696.25,70,0,143,0,"10390"
"4002","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10496/--",564,1116,59,0,212,2,"10496"
"4003","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10549/--",522,1035.75,28,0,219,0,"10549"
"4004","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10600/--",379,735.5,42,0,139,0,"10600"
"4005","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10651/--",465,929.25,39,0,161,0,"10651"
"4006","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10750/--",682,1352.75,64,0,357,0,"10750"
"4007","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1076/--",423,771.75,1,1,127,0,"1076"
"4008","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10799/--",668,1340.5,14,0,349,0,"10799"
"4009","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10846/--",377,740.5,70,0,120,0,"10846"
"4010","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10892/--",524,1026.25,33,0,218,0,"10892"
"4011","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10959/--",452,869.5,45,0,146,0,"10959"
"4012","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10981/--",575,1145.5,43,0,170,0,"10981"
"4013","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11024/--",424,861.5,30,0,67,0,"11024"
"4014","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11066/--",395,784,23,0,28,1,"11066"
"4015","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11106/--",399,797.25,26,0,6,0,"11106"
"4016","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11146/--",370,715.25,32,0,3,0,"11146"
"4017","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11184/--",430,835.25,17,0,3,0,"11184"
"4018","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11222/--",397,771.5,5,0,0,0,"11222"
"4019","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11259/--",415,804.5,14,0,0,0,"11259"
"4020","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11295/--",417,831.75,18,0,5,0,"11295"
"4021","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11331/--",416,809.5,17,0,3,0,"11331"
"4022","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11367/--",426,827.25,3,0,8,0,"11367"
"4023","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11403/--",403,774.5,4,0,46,0,"11403"
"4024","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11439/--",436,860.75,1,0,26,0,"11439"
"4025","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/117/--",542,772,0,0,44,2,"117"
"4026","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1211/--",528,893.25,5,0,135,2,"1211"
"4027","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/127/--",1221,1659.75,0,0,91,7,"127"
"4028","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1345/--",381,668.25,1,0,73,0,"1345"
"4029","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/14/--",493,963.5,3,3,78,12,"14"
"4030","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1607/--",480,738,1,0,81,0,"1607"
"4031","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/168/--",467,685.75,0,0,59,1,"168"
"4032","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1735/--",1056,1518.75,5,0,121,0,"1735"
"4033","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1860/--",599,844,6,0,45,1,"1860"
"4034","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1982/--",722,1049.5,39,0,62,0,"1982"
"4035","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2102/--",561,928.5,66,0,76,1,"2102"
"4036","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2218/--",450,713.25,22,0,59,0,"2218"
"4037","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2330/--",397,618.5,24,0,44,1,"2330"
"4038","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2492/--",392,707.5,56,0,50,0,"2492"
"4039","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/25/--",296,586.75,0,0,98,6,"25"
"4040","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2595/--",351,640.5,32,0,76,0,"2595"
"4041","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2694/--",372,676.5,42,0,73,1,"2694"
"4042","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2879/--",366,651.75,38,0,61,0,"2879"
"4043","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3006/--",439,800,110,0,102,0,"3006"
"4044","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/309/--",417,637.5,1,1,53,3,"309"
"4045","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3160/--",470,746.5,25,0,62,0,"3160"
"4046","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3232/--",422,698.5,32,0,33,1,"3232"
"4047","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/33/--",568,851.75,0,0,51,8,"33"
"4048","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3428/--",417,768.75,120,0,79,0,"3428"
"4049","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3516/--",609,973.5,36,0,106,0,"3516"
"4050","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3571/--",440,719.5,24,0,78,0,"3571"
"4051","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3624/--",436,676.25,29,0,70,0,"3624"
"4052","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3688/--",1025,1441.75,51,0,85,0,"3688"
"4053","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3748/--",589,949.25,12,0,126,0,"3748"
"4054","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3795/--",696,975,10,1,77,0,"3795"
"4055","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3841/--",557,801.25,11,0,67,0,"3841"
"4056","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3885/--",1762,2339.75,28,0,57,0,"3885"
"4057","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3929/--",1063,1487,38,0,82,0,"3929"
"4058","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3971/--",472,866.75,85,0,181,0,"3971"
"4059","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4014/--",365,646,81,0,96,0,"4014"
"4060","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4077/--",474,801.75,56,0,79,0,"4077"
"4061","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4119/--",353,634.75,53,0,92,0,"4119"
"4062","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4161/--",401,697.75,52,0,93,1,"4161"
"4063","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4204/--",408,669.75,69,0,63,0,"4204"
"4064","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4247/--",403,690.5,48,0,88,2,"4247"
"4065","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4292/--",390,664.5,16,0,84,0,"4292"
"4066","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/43/--",333,522,0,0,62,11,"43"
"4067","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4337/--",393,715.5,110,0,90,0,"4337"
"4068","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4408/--",402,735,77,0,98,2,"4408"
"4069","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4457/--",314,585.25,61,0,80,0,"4457"
"4070","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/450/--",642,940.5,1,1,49,5,"450"
"4071","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4615/--",372,672,66,0,62,0,"4615"
"4072","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4671/--",370,717.5,62,0,57,0,"4671"
"4073","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4788/--",413,793.75,28,0,114,0,"4788"
"4074","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4970/--",408,780,42,0,107,0,"4970"
"4075","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5032/--",285,520.5,20,0,93,1,"5032"
"4076","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5095/--",502,907.25,28,0,195,0,"5095"
"4077","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5159/--",355,647.75,63,0,112,0,"5159"
"4078","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5238/--",429,693.75,6,0,114,1,"5238"
"4079","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5286/--",627,1131,14,0,318,1,"5286"
"4080","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/53/--",767,1128.25,0,1,81,16,"53"
"4081","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5350/--",220,399.5,28,0,101,0,"5350"
"4082","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5446/--",463,794.75,14,0,154,0,"5446"
"4083","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5540/--",247,419,15,0,72,0,"5540"
"4084","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5603/--",495,873.75,21,0,195,0,"5603"
"4085","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5665/--",457,790.25,101,0,136,0,"5665"
"4086","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5726/--",393,676.5,21,0,168,0,"5726"
"4087","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5802/--",531,928.5,19,0,235,0,"5802"
"4088","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5907/--",398,679.75,56,0,80,0,"5907"
"4089","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5966/--",386,709,60,0,102,0,"5966"
"4090","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6142/--",411,747.75,39,0,101,1,"6142"
"4091","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6201/--",304,551.75,87,0,64,0,"6201"
"4092","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6259/--",457,860,49,0,154,0,"6259"
"4093","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6317/--",198,417,32,0,64,0,"6317"
"4094","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6389/--",312,587.25,56,0,109,0,"6389"
"4095","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/64/--",1121,1513,0,0,50,3,"64"
"4096","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6491/--",396,765,71,0,81,0,"6491"
"4097","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6550/--",272,520.75,60,0,69,0,"6550"
"4098","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6668/--",393,783.75,42,0,86,0,"6668"
"4099","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6787/--",387,768,86,0,118,0,"6787"
"4100","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6847/--",279,540.75,49,0,65,0,"6847"
"4101","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6939/--",399,761.25,63,0,102,0,"6939"
"4102","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7000/--",359,673,52,0,90,0,"7000"
"4103","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7063/--",395,747.25,98,0,83,0,"7063"
"4104","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7126/--",307,593,78,0,102,0,"7126"
"4105","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7190/--",403,784.25,76,0,102,0,"7190"
"4106","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7255/--",366,696,90,0,70,0,"7255"
"4107","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7422/--",400,749,49,0,90,0,"7422"
"4108","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7490/--",390,752.25,10,0,50,0,"7490"
"4109","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/76/--",438,670.5,0,2,51,4,"76"
"4110","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7702/--",488,935.5,28,0,191,0,"7702"
"4111","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7774/--",579,1153.5,104,0,226,1,"7774"
"4112","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7847/--",470,906.25,44,0,176,0,"7847"
"4113","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7919/--",502,974.75,52,0,187,0,"7919"
"4114","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/800/--",415,667.25,3,1,82,0,"800"
"4115","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8010/--",242,460.75,62,0,66,0,"8010"
"4116","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8136/--",548,1040.5,113,0,201,0,"8136"
"4117","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8206/--",392,749.5,68,0,162,0,"8206"
"4118","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8276/--",458,858.25,117,0,154,0,"8276"
"4119","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8344/--",534,1026,99,0,202,0,"8344"
"4120","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8411/--",424,812,84,0,172,0,"8411"
"4121","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8475/--",485,927.25,25,0,183,1,"8475"
"4122","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8538/--",315,604.5,69,0,114,0,"8538"
"4123","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8627/--",472,903.5,75,0,157,0,"8627"
"4124","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8684/--",513,966.75,40,0,228,0,"8684"
"4125","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/87/--",299,456.25,0,0,62,11,"87"
"4126","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8737/--",470,903.25,86,0,182,3,"8737"
"4127","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8787/--",340,639.5,64,0,111,0,"8787"
